distance_delta,packet_rate_delta,energy_delta,is_capture,is_flooder_attack,is_faker_attack,attack_success
49,25,17,False,False,True,True
732,193,18,False,True,True,True
1904,189,14,False,True,True,True
1455,0,18,False,False,True,True
3715,98,2,True,True,False,True
4526,49,19,False,False,True,False
2645,180,11,True,True,True,True
4632,5,4,True,False,False,False
2793,158,4,True,True,False,True
2314,3,17,True,False,True,True
2114,188,18,False,True,True,True
275,77,3,False,False,False,False
2379,60,11,True,True,True,True
2850,19,8,True,False,False,True
169,27,0,False,False,False,False
4140,59,12,True,True,True,True
4277,70,13,True,True,True,True
2977,109,12,True,True,False,False
90,65,2,False,False,False,False
3186,72,12,False,False,False,False
2921,93,3,False,True,False,True
1453,195,5,False,True,False,True
1850,161,1,False,True,False,True
4732,107,13,True,True,True,True
1220,132,8,True,True,False,True
3411,119,14,True,True,True,True
891,66,16,False,True,True,True
3927,67,8,False,True,False,True
2796,197,9,True,True,False,True
3716,147,13,True,True,False,True
2896,137,12,True,True,True,True
2286,140,14,False,True,True,False
1655,106,2,False,True,False,False
2158,90,20,False,False,True,True
4721,51,9,True,True,True,True
3787,124,3,True,True,False,True
733,47,7,False,False,False,False
3121,195,2,True,True,False,False
754,111,20,False,False,True,True
672,6,4,False,False,True,True
4541,17,20,True,False,True,True
1928,73,17,False,True,True,True
3240,51,12,True,False,True,True
3004,154,7,True,True,False,True
570,5,3,False,False,False,False
1024,71,0,False,True,False,True
633,30,6,False,False,True,False
1923,49,14,False,False,True,True
3204,11,13,True,False,False,False
565,194,17,False,True,True,True
2904,132,15,True,False,True,True
4041,172,9,False,True,False,True
3393,142,5,False,False,False,False
2812,9,19,True,False,True,True
1582,165,20,False,True,True,False
4485,77,12,True,False,True,True
4148,81,8,True,False,False,True
4311,81,16,True,False,True,True
4990,150,6,True,True,False,False
4742,195,9,True,True,False,False
340,150,15,False,True,True,True
2033,143,7,False,True,False,True
3475,138,12,True,True,False,True
1598,77,4,False,True,False,False
720,59,2,False,False,False,False
3269,173,19,True,True,True,True
4301,175,16,True,True,False,False
89,168,14,False,True,True,True
4906,191,11,False,True,True,True
1528,122,6,False,True,False,True
4749,35,15,True,False,True,True
1609,28,19,False,False,True,True
3763,20,19,True,False,True,True
4173,106,18,True,False,True,True
3262,18,4,True,False,False,True
4885,92,1,True,True,False,True
2303,63,15,True,False,True,False
422,33,4,False,False,False,False
2617,168,16,False,True,True,True
4983,108,2,True,True,False,True
3144,85,5,True,True,False,True
2640,142,17,True,True,True,True
1855,37,2,True,False,False,True
4807,170,6,True,True,False,True
1219,55,9,False,False,True,True
232,145,15,False,True,True,True
3304,173,6,True,True,True,True
3070,11,10,True,False,True,True
2954,46,14,True,False,True,True
1687,185,10,False,True,False,True
1200,147,8,False,True,True,True
775,37,9,False,False,False,False
4700,132,4,True,False,False,True
4336,131,15,True,False,True,True
4309,148,5,True,False,False,True
4318,43,19,True,False,True,True
2294,155,7,False,True,False,True
3869,61,19,True,False,True,False
3316,87,18,True,True,True,True
3507,103,9,True,False,True,False
964,169,20,False,True,True,True
1521,65,17,True,True,True,True
128,17,10,False,False,True,True
4316,150,4,True,True,False,True
4141,145,13,True,True,False,True
4799,157,20,True,True,True,True
3215,120,2,False,True,False,True
624,191,1,False,True,False,True
3917,164,17,False,True,False,True
2887,113,20,True,True,True,True
946,54,18,False,False,True,True
4598,167,5,True,True,False,True
3350,144,14,True,True,False,True
4920,98,10,True,False,False,True
4860,87,16,True,True,True,True
564,70,17,True,False,True,True
2765,117,15,True,True,False,True
3447,118,5,True,True,False,True
2231,129,17,True,True,True,True
3106,104,11,True,False,False,True
4517,93,19,True,False,True,True
2869,158,1,False,True,False,False
4585,130,19,True,True,True,True
3762,55,11,True,False,False,True
4959,57,6,True,True,False,False
3118,73,2,True,False,False,True
3488,196,1,True,True,False,True
3521,100,14,True,True,True,True
4636,94,19,True,True,True,True
4968,26,1,True,False,False,True
726,145,1,False,False,False,False
615,183,12,False,True,True,True
2004,162,10,False,True,True,True
484,127,19,False,True,True,True
1760,69,9,False,False,False,False
4879,126,5,True,True,False,True
2021,43,6,False,False,False,False
1193,57,11,False,False,True,True
3199,118,6,True,True,True,True
884,162,1,True,True,False,True
1070,187,13,False,True,False,False
4204,35,7,True,False,True,True
1152,113,10,False,True,True,True
4387,160,6,True,True,True,True
4467,62,19,False,True,True,True
4075,37,14,True,False,True,True
904,48,0,False,False,False,False
1614,26,14,False,False,True,True
1542,9,3,True,False,False,True
614,198,14,False,True,True,True
501,27,0,False,False,False,False
2465,41,7,True,False,False,True
3845,123,0,True,True,False,True
4637,5,9,True,False,True,True
87,84,2,False,True,False,True
1973,82,10,True,False,False,True
4334,149,8,True,True,False,True
2006,139,20,True,True,False,False
27,182,4,False,True,False,True
137,192,19,False,False,True,True
4305,118,0,False,False,False,False
1483,99,11,False,True,True,True
2636,160,17,True,True,True,True
1049,42,12,False,False,True,True
3024,192,12,True,True,True,True
526,59,2,False,False,False,False
2566,158,19,False,False,True,True
1858,150,12,True,True,False,True
2474,25,1,True,False,False,True
2253,46,14,True,False,True,False
2109,133,1,False,True,False,True
1674,87,17,False,True,True,True
4095,103,5,True,True,True,True
3598,52,9,True,True,True,True
2627,116,8,False,False,True,True
4631,11,19,True,False,True,True
4672,150,17,True,True,True,True
4811,53,7,True,False,False,True
732,44,20,False,False,True,True
1504,21,11,True,False,True,True
2500,43,4,False,True,False,True
3719,67,4,False,True,False,True
4931,41,15,True,True,True,True
1216,190,12,False,True,False,True
1515,67,4,False,False,False,False
3162,94,3,True,True,False,True
3636,187,1,True,True,False,True
658,199,7,False,False,False,False
668,137,9,False,True,False,True
923,26,10,False,False,False,False
4841,2,14,True,False,True,True
4478,102,13,False,False,True,True
1200,156,9,False,False,False,False
2022,87,5,True,False,False,True
4346,99,1,True,False,False,True
4270,47,4,True,False,True,True
1625,192,4,True,True,False,True
1833,153,6,False,True,False,True
4864,35,5,True,False,True,True
3541,28,9,True,False,True,False
3586,88,15,True,False,True,True
3075,179,5,True,True,True,True
1802,13,10,False,False,True,False
1978,52,3,False,False,False,False
2411,101,14,False,True,True,True
3203,121,18,True,False,True,True
2098,149,13,True,False,True,True
2196,101,2,False,True,False,False
3355,43,0,False,False,False,False
2452,83,11,False,True,True,True
4306,180,0,True,True,False,False
4409,47,5,False,True,False,True
1250,181,18,True,False,True,True
23,186,0,False,True,False,True
1509,28,16,False,False,True,True
3568,12,18,True,False,False,True
820,19,19,False,False,True,True
3714,23,5,False,False,False,False
562,111,16,False,True,True,False
52,11,6,False,False,False,False
994,29,17,False,False,True,True
4735,36,2,True,False,False,False
2576,132,1,False,True,False,True
3448,92,19,True,True,True,True
1339,94,19,False,False,True,True
1558,88,2,False,True,False,False
664,58,12,False,False,True,True
4014,55,14,True,False,True,True
4089,36,1,True,False,False,False
4147,71,13,True,True,False,True
398,3,16,False,False,True,False
4171,76,8,True,True,False,True
2747,174,0,False,True,False,True
4751,166,18,True,True,True,True
3046,0,15,True,False,True,True
4035,181,7,True,False,True,True
902,51,7,False,False,False,False
4522,52,18,False,False,True,True
676,77,13,False,True,True,True
2878,110,5,True,True,False,True
4284,160,16,True,False,True,True
725,36,6,False,False,False,False
3462,139,18,True,True,True,True
2033,176,5,True,True,False,False
1689,27,13,False,False,True,True
283,190,16,False,True,True,False
2899,146,19,True,True,True,True
4824,200,16,True,True,True,True
242,114,14,False,True,True,True
4378,185,1,True,True,False,True
482,1,20,False,False,True,False
620,166,19,False,True,False,True
1581,79,0,False,False,False,False
4870,177,1,True,True,False,False
2335,28,13,False,False,True,True
4537,169,16,True,True,True,True
407,71,11,False,False,False,False
4749,89,15,True,False,True,True
3989,141,19,True,True,True,True
4817,78,10,False,True,False,True
2080,186,17,False,True,True,True
3448,127,13,True,True,True,True
2125,24,13,True,False,False,True
3540,81,2,False,False,False,False
1939,7,11,False,False,True,True
618,42,5,False,True,False,True
4815,183,13,True,True,True,True
2691,32,8,False,False,True,True
1252,128,0,False,True,False,True
3328,152,2,False,True,False,True
2970,133,4,True,True,False,True
2066,107,15,True,True,True,True
808,176,3,False,True,False,True
106,81,8,False,False,False,False
1220,165,14,False,True,True,True
845,7,7,False,False,False,False
773,131,4,False,True,False,False
2488,102,19,False,False,True,False
4412,175,10,True,False,False,True
3941,23,3,True,False,True,True
3725,139,5,True,True,True,True
2855,163,17,False,True,True,True
37,87,7,False,True,False,False
162,56,5,False,False,False,False
2555,90,13,True,False,True,False
3642,125,18,True,True,True,True
1036,168,2,False,False,False,False
1964,13,8,True,False,False,True
1369,96,9,False,True,False,True
3786,120,0,True,True,False,True
1038,138,2,False,True,False,True
2284,106,9,False,True,True,True
3052,139,9,True,False,True,True
1997,154,4,True,True,False,True
4367,82,1,True,False,False,True
1578,17,15,False,False,True,True
3182,150,7,True,True,True,True
2941,143,7,True,False,False,True
149,54,11,False,False,False,False
2965,76,10,False,False,True,True
1125,133,5,False,True,False,True
3553,71,0,True,True,False,False
1487,10,0,False,False,False,False
3742,35,12,True,False,True,False
4843,93,5,True,True,True,True
4345,110,11,True,True,True,True
183,48,8,False,False,False,False
2035,79,16,False,False,True,True
2497,103,7,True,False,False,False
1431,21,19,False,False,True,True
2623,149,5,False,False,False,False
375,57,9,False,False,False,False
2300,129,6,True,True,False,True
1755,25,15,False,True,True,True
4057,31,17,True,False,True,False
3085,135,10,True,True,True,True
194,71,12,False,False,True,True
4678,144,13,True,False,True,True
3183,117,3,True,False,False,True
3041,12,11,False,False,True,True
1483,69,10,True,True,True,True
3236,39,17,True,False,True,True
1674,125,1,False,True,False,True
817,105,19,False,False,True,True
4310,164,17,True,True,True,True
2897,65,16,False,False,True,False
348,18,20,False,False,True,True
4469,8,15,True,False,True,True
4246,141,9,False,True,True,True
2461,200,16,False,True,True,True
271,189,13,False,True,True,True
678,70,9,False,False,False,False
4761,86,1,True,True,False,True
2384,43,4,True,True,False,True
2827,99,13,True,True,True,True
908,138,10,False,True,True,True
2423,146,16,True,True,True,True
1041,39,5,False,False,False,False
415,127,0,False,True,False,True
3242,14,18,False,False,True,True
1864,79,13,True,True,True,True
1717,151,13,True,True,True,True
3782,169,3,True,True,False,True
2159,104,8,False,False,False,False
4379,179,4,True,True,False,True
4430,193,3,True,True,False,False
1364,4,12,False,False,True,True
2069,25,3,False,False,False,False
1734,14,10,False,False,True,True
4252,56,11,True,False,True,True
1983,183,12,False,False,True,True
3218,107,12,False,False,True,False
3308,104,17,True,True,True,True
3480,94,11,True,True,False,True
3593,9,9,True,False,False,True
3328,9,1,True,False,False,True
3931,14,16,False,False,True,True
1232,108,17,False,False,True,True
4279,187,7,False,True,False,True
503,145,17,False,False,True,True
4501,61,4,True,True,False,True
930,200,17,False,True,True,True
2851,175,16,True,True,True,True
3472,139,5,True,True,False,False
367,66,9,False,False,False,False
1488,194,15,True,True,True,True
736,114,13,False,True,True,True
3747,184,16,True,True,True,True
4326,112,0,True,False,False,True
2047,50,11,True,False,True,True
4707,151,10,True,True,False,True
2263,71,16,True,False,True,True
1264,67,13,False,False,True,True
32,13,11,False,False,True,False
1330,153,5,False,True,False,False
4437,128,9,True,True,False,True
3323,167,14,True,True,True,True
2681,168,3,True,True,True,True
3996,110,2,True,True,False,False
198,90,12,False,False,True,True
2274,77,8,False,False,True,True
1525,59,19,False,True,True,False
488,136,16,False,True,False,True
2037,57,6,False,True,True,True
3318,125,16,False,True,False,True
2163,138,1,True,True,False,True
3955,152,1,True,True,False,True
35,123,8,False,False,False,False
4171,21,3,False,False,False,False
3417,178,20,False,True,True,True
4187,20,2,True,False,False,True
3935,64,4,True,True,False,True
857,9,17,False,False,True,True
1634,125,13,False,True,True,True
1254,155,14,False,True,False,True
898,76,3,True,True,False,False
3213,36,13,True,False,False,False
936,155,1,False,True,False,False
1290,98,15,False,True,False,True
1874,39,0,False,False,False,False
3790,152,6,True,False,False,True
1933,9,18,True,False,True,True
4432,63,3,True,False,False,True
1449,93,13,True,True,True,True
190,195,16,False,True,True,True
3629,45,10,True,False,True,True
194,89,9,False,False,False,False
1614,136,4,True,True,False,True
4232,153,1,True,True,False,True
2054,32,14,False,False,True,True
78,81,16,False,True,True,True
2091,126,1,False,True,False,True
3217,12,15,True,False,True,True
2680,11,9,False,False,False,False
2757,87,9,True,False,True,True
2245,82,13,False,False,True,True
220,86,2,False,False,False,False
2354,7,8,True,False,True,True
3460,197,17,True,True,True,True
2900,104,9,True,False,True,True
668,172,16,False,False,True,True
594,44,15,False,False,True,True
362,159,3,False,True,False,True
3842,136,2,True,False,False,False
1139,124,8,False,False,False,False
1948,93,6,False,False,False,False
4413,186,8,False,True,True,True
3228,115,10,False,False,True,True
823,170,20,False,True,True,False
3098,172,5,False,True,False,False
2215,99,1,False,True,False,True
2906,85,6,True,False,False,False
479,50,12,True,True,True,True
4048,123,7,True,True,False,True
4546,36,3,True,False,False,False
3948,132,17,False,True,True,False
3240,140,20,True,True,True,True
1151,198,5,True,True,False,True
3760,83,19,False,True,True,True
1574,12,14,False,False,True,True
3438,76,10,True,True,False,True
4825,166,10,True,True,True,True
1546,113,17,True,True,True,True
1736,41,9,False,False,True,True
2841,57,20,True,False,True,True
3093,136,1,True,True,False,False
4304,31,8,True,False,False,False
1340,197,20,False,True,True,False
861,104,18,False,False,True,True
842,111,20,False,True,True,True
2860,146,13,True,False,True,True
3588,34,11,True,False,True,True
3895,53,9,True,False,True,True
734,186,6,False,True,True,True
247,23,8,False,False,False,False
396,86,13,False,True,True,True
4085,41,16,True,False,True,True
1635,63,6,False,False,False,False
2566,97,16,False,True,True,True
1927,45,15,False,False,True,True
4548,130,15,True,True,True,True
935,133,1,False,False,False,False
3146,130,9,False,True,False,False
2753,83,3,True,False,False,True
381,164,2,False,True,False,True
996,120,4,False,True,False,True
4603,22,3,True,False,False,False
707,161,16,False,True,True,True
518,150,1,False,False,False,False
3574,187,18,True,True,True,True
2820,143,19,False,True,True,True
2662,121,11,True,True,False,True
4136,131,19,True,True,True,True
529,165,16,False,True,True,True
2278,180,19,False,True,True,True
270,78,5,False,False,False,False
4242,37,9,True,False,True,True
309,159,17,False,True,False,True
4006,130,3,True,False,True,True
942,141,4,False,False,False,False
2770,70,18,True,True,True,True
4047,159,10,True,True,True,True
2601,40,6,False,False,False,False
2114,5,15,False,False,True,True
682,69,19,False,False,True,True
1427,82,3,False,True,False,False
283,102,13,False,False,True,True
4588,109,12,True,False,True,True
645,98,16,False,True,True,True
1110,185,3,False,True,False,True
2244,144,12,False,True,True,True
3004,187,13,True,False,True,False
863,85,2,False,False,False,False
4455,188,13,True,False,True,True
3035,142,3,True,True,False,False
4107,16,10,True,False,True,True
4829,16,12,True,False,True,True
2159,101,19,True,True,True,True
4374,69,18,True,True,True,True
4166,174,4,True,True,False,False
1301,62,9,False,False,False,False
2028,129,16,True,True,True,True
2256,177,17,True,True,True,True
1600,131,6,True,True,False,True
2362,37,9,False,False,False,False
191,77,7,False,False,False,False
4930,167,19,False,True,True,True
3515,157,11,False,True,True,True
4462,30,8,True,False,False,True
3834,188,6,True,True,False,True
3336,16,16,True,False,True,False
2240,119,20,False,True,True,True
3332,194,3,False,True,False,True
4077,145,3,True,True,False,True
1936,12,12,False,False,True,True
794,26,16,False,False,True,True
4829,180,11,True,True,False,True
4887,24,1,True,False,False,True
2200,24,18,True,False,True,False
3404,47,17,True,False,True,True
3875,140,19,True,True,True,True
4378,128,12,True,True,False,False
937,175,1,False,False,False,False
3000,139,4,True,False,False,True
4646,39,9,True,False,True,True
3017,116,11,True,True,True,True
3634,112,18,True,False,True,False
1185,130,8,False,False,True,True
474,196,7,False,True,True,False
1910,193,9,True,True,False,False
559,132,0,False,True,False,True
4662,160,17,True,True,True,True
2398,154,19,True,True,True,True
1023,48,9,False,False,False,False
3034,87,12,True,False,True,False
2982,99,17,False,False,True,True
3047,67,5,True,False,True,True
1930,176,5,False,True,False,True
3340,124,3,True,True,False,True
1154,127,7,False,True,False,True
4405,181,2,True,True,False,True
1772,152,4,True,True,False,True
2672,28,5,False,False,False,False
1973,79,12,False,False,True,True
3623,50,16,True,False,True,False
440,84,12,False,False,False,False
3980,163,12,True,True,True,True
1404,170,12,True,True,False,True
3416,0,19,True,False,True,True
4990,183,8,True,True,False,True
9,113,14,False,False,True,True
4288,9,9,True,False,False,True
1691,131,4,True,True,False,True
3067,61,4,True,False,False,True
2362,122,11,False,False,True,True
3941,83,6,True,False,False,True
3361,82,16,True,True,True,True
2729,103,20,True,True,True,True
2564,34,15,False,False,True,False
3323,106,18,True,False,False,True
3121,5,18,True,False,True,True
57,48,3,False,False,False,False
2245,86,2,False,True,False,True
2147,83,14,False,False,True,True
3980,186,2,True,True,False,True
2399,92,3,False,False,False,False
3609,111,17,True,False,True,True
4454,167,18,True,True,True,True
2944,115,10,False,True,True,True
3211,51,11,True,False,False,True
3766,3,2,False,False,False,False
2762,114,1,True,False,False,False
2925,108,16,True,True,True,True
826,119,3,False,True,False,True
1717,147,10,False,True,True,False
3805,81,20,True,False,True,False
2995,130,17,False,False,True,True
2970,165,13,False,True,True,True
1164,41,16,True,False,True,True
4612,179,11,True,True,False,True
498,161,17,False,True,True,True
4098,44,7,False,False,False,False
4373,137,12,True,True,True,True
1159,55,11,False,False,True,True
2552,71,17,False,False,True,True
3363,109,9,True,False,False,True
1213,2,7,True,False,True,True
4945,192,20,True,True,True,True
218,192,18,False,True,True,True
916,50,7,False,False,False,False
1067,26,2,True,False,False,False
3745,98,19,True,False,True,True
4373,51,15,True,True,True,True
757,105,16,False,True,True,False
3452,69,8,True,True,True,True
4035,52,16,True,False,True,True
770,109,15,True,True,True,True
3633,150,9,True,True,True,True
3278,119,14,True,True,False,False
4272,88,4,True,True,False,True
3206,96,17,True,True,True,True
2179,154,9,True,True,True,True
2147,7,11,True,False,False,True
2248,76,8,True,True,True,True
2348,41,0,True,False,False,True
123,151,14,False,True,True,True
1209,140,18,True,False,True,True
3548,36,20,True,False,True,False
3006,89,9,False,True,False,True
220,140,16,False,True,True,False
3054,126,6,False,True,True,True
1421,144,2,False,True,False,True
2310,73,8,False,False,True,True
8,64,17,False,False,True,True
4961,94,4,True,False,False,False
1448,105,7,True,False,False,False
4191,83,16,True,False,False,True
562,135,7,True,True,True,True
215,191,0,False,False,False,False
2137,144,17,True,False,True,True
1643,79,19,False,False,True,True
4435,29,11,True,True,False,True
4586,53,5,True,True,False,True
282,93,20,False,False,True,False
4227,172,8,True,False,True,False
1950,82,11,False,False,True,True
4022,172,17,True,True,False,True
1702,56,11,False,False,True,True
3900,37,18,True,False,True,False
3651,125,10,True,True,True,True
4658,7,1,False,False,False,False
1154,99,5,False,False,False,False
3742,139,12,True,True,False,True
2152,131,18,True,True,True,True
220,47,2,False,False,False,False
822,184,4,False,True,False,False
1055,17,19,True,False,True,True
1835,145,12,False,True,True,True
2699,19,17,True,False,True,True
3687,135,14,False,True,True,True
1979,49,16,False,False,True,False
1951,116,7,False,True,True,False
4464,156,19,False,True,True,True
4795,95,14,True,True,False,True
1292,98,9,False,False,True,True
1912,107,0,False,False,False,False
3228,42,13,True,False,True,False
1324,47,16,False,False,True,True
1889,40,20,False,False,True,True
4262,162,6,True,True,False,True
2860,59,11,True,False,True,True
4376,119,6,True,False,True,True
141,88,14,False,True,False,True
1196,168,1,False,True,False,True
2212,24,5,False,False,False,False
2031,171,3,False,True,False,True
4543,77,7,True,False,False,True
232,37,9,False,False,True,False
809,160,4,False,True,True,False
4215,105,13,True,True,True,True
2981,152,15,False,False,True,True
4409,104,6,True,True,False,True
1975,77,4,True,True,False,True
4798,200,17,False,True,True,False
2874,17,3,False,False,False,False
1296,52,16,False,False,True,False
84,55,8,False,False,False,False
2001,132,7,False,True,False,True
2242,53,18,False,False,True,True
3481,97,3,True,False,False,True
2655,61,12,False,False,True,True
1752,143,0,False,True,False,True
8,60,0,False,False,False,False
325,162,11,False,True,True,True
3501,5,17,False,False,True,False
4005,154,11,True,True,True,True
247,163,18,False,True,True,True
272,179,0,False,True,False,True
1726,184,13,True,True,True,True
1275,16,11,False,False,True,True
758,121,18,False,True,True,False
4233,191,14,True,True,False,False
1486,200,6,False,True,False,True
3160,132,14,True,False,True,True
385,83,7,False,False,False,False
1170,66,8,False,False,False,False
1754,152,15,False,True,True,True
3423,193,10,False,True,True,True
3949,45,7,True,False,False,False
2076,155,4,True,True,False,True
3530,92,8,False,True,False,True
4471,175,3,True,True,False,True
3601,88,2,True,False,False,True
660,140,5,False,True,True,True
2348,85,10,True,False,True,True
150,180,7,False,True,False,True
2877,158,0,True,True,False,False
4085,72,5,True,True,False,True
2952,104,8,True,True,False,True
1227,182,10,False,True,False,True
4766,116,18,True,True,True,True
4436,100,14,True,False,True,True
1587,64,1,True,False,False,False
4994,105,20,True,True,True,True
1328,174,14,False,True,True,True
114,154,8,False,True,False,True
4199,43,15,True,True,True,True
775,92,3,False,True,True,True
4491,136,17,False,True,True,True
2208,53,2,False,False,False,False
1363,187,14,True,True,False,True
2942,52,3,False,False,False,False
152,22,16,False,False,True,True
3648,154,8,True,True,True,True
2100,182,17,True,True,True,True
1983,23,19,True,False,True,True
4543,142,0,True,False,False,True
1075,28,19,False,False,True,True
1012,109,7,False,True,False,False
433,60,17,False,True,True,True
2269,167,3,False,True,False,True
2619,114,19,True,False,True,False
2448,95,6,False,False,False,False
4365,93,1,True,False,False,False
2160,162,14,False,True,True,True
408,155,6,False,True,False,True
399,87,14,False,False,True,False
4822,94,0,True,True,False,True
745,47,4,False,False,False,False
4472,82,3,True,True,False,True
3826,172,6,True,True,False,True
4178,32,13,True,False,True,False
4254,105,9,True,True,True,True
3725,61,17,False,False,True,False
4040,173,10,True,True,False,True
3358,176,12,True,True,False,False
3130,65,17,True,True,True,True
2955,128,16,True,True,True,True
1520,68,5,False,False,False,False
3574,194,13,True,True,True,True
496,124,18,False,True,True,True
1891,11,15,False,False,True,False
2128,16,13,False,False,True,True
4708,171,5,True,True,False,True
489,56,6,False,True,True,True
4366,20,12,True,False,True,True
3122,164,9,True,True,False,True
2797,80,18,True,False,True,True
3848,44,5,True,False,False,True
716,101,4,False,True,False,True
2484,26,2,False,False,False,False
2085,63,6,False,False,False,False
3966,91,14,True,True,True,True
3723,138,13,True,True,False,True
3149,40,20,True,True,True,True
2463,167,4,False,True,False,True
4717,198,14,True,True,False,True
2452,100,6,False,False,False,False
1699,161,8,False,True,True,False
2891,39,20,False,False,True,True
1636,51,7,True,False,True,False
3348,159,7,True,True,False,True
4466,35,1,True,False,False,True
4190,146,11,False,True,False,False
3213,15,10,True,False,True,True
2637,147,9,True,True,True,True
4659,30,0,True,True,False,True
2931,192,13,False,True,False,True
1050,92,1,False,True,False,True
733,42,10,False,False,True,True
4697,193,12,True,True,True,True
4327,122,14,True,True,True,True
2652,63,15,True,False,True,False
174,42,18,False,False,True,True
3803,69,18,True,False,False,True
235,168,15,False,True,True,True
738,136,5,False,True,False,False
4417,144,12,True,True,False,True
3246,92,19,True,True,True,True
1114,92,1,True,False,False,True
1053,18,16,False,False,True,True
1687,27,0,True,False,False,True
1806,39,10,False,False,False,False
4333,61,16,True,True,True,True
3683,156,8,True,False,True,True
212,135,14,False,True,True,True
2353,40,15,False,False,True,True
2787,59,7,False,False,False,False
3182,149,5,False,True,True,True
1414,76,11,True,False,True,True
1150,104,20,False,False,True,True
2419,38,11,True,False,False,True
1086,157,4,False,False,False,False
2085,189,0,True,True,False,True
3820,185,12,True,True,True,True
633,69,19,False,False,True,True
4145,64,18,True,False,True,True
1485,117,7,False,True,False,True
3787,37,11,False,False,True,False
2104,169,5,True,True,False,True
4545,192,16,True,True,True,True
962,163,20,True,True,True,True
3127,113,8,True,False,False,True
694,76,10,False,False,True,False
4566,140,12,True,False,True,True
503,162,14,False,True,False,True
3728,69,15,True,True,True,True
4397,12,1,True,False,False,True
1509,72,14,False,False,True,True
2270,183,13,True,True,False,True
4168,62,7,True,False,False,False
2350,25,8,False,False,True,True
4549,128,8,True,True,True,True
859,85,14,False,True,True,True
4387,13,4,True,False,False,True
2845,35,0,False,False,False,False
4406,46,6,True,False,True,True
2730,59,0,True,False,False,False
516,86,15,False,False,True,True
2992,139,12,True,False,False,False
653,89,16,False,False,True,True
3987,149,2,True,True,False,True
4588,0,12,True,False,False,False
64,34,12,False,False,True,False
1442,119,15,False,False,True,True
4590,47,19,True,False,True,True
2017,51,5,True,True,True,True
3226,137,12,True,True,True,True
2609,7,15,False,False,True,True
2079,137,2,False,True,False,False
134,65,10,False,True,False,True
3541,99,16,True,True,True,True
2024,82,16,False,False,True,True
2362,142,14,False,True,False,True
2499,152,15,True,False,True,True
1097,31,17,False,False,True,True
2662,166,6,True,True,True,True
3185,119,3,True,True,False,False
3916,162,5,False,True,False,True
4299,164,16,True,True,True,True
2262,191,19,True,True,True,True
1930,97,13,True,True,False,True
2182,57,2,False,False,False,False
31,65,18,False,False,True,True
3021,26,20,True,False,True,True
521,163,15,True,False,True,False
3964,177,5,True,True,False,True
3832,46,0,True,True,False,False
3253,87,4,False,False,False,False
3921,152,4,True,True,False,True
2841,185,13,False,True,True,False
2776,22,12,True,False,True,False
283,139,5,False,True,True,False
665,192,9,True,True,True,True
2793,87,9,True,False,True,True
4456,171,0,True,True,False,True
3636,118,15,True,True,False,True
857,176,1,False,True,False,True
762,14,11,False,False,False,False
3127,142,2,True,True,False,False
3056,197,8,False,True,True,True
505,174,20,False,True,True,True
4299,98,0,True,False,False,True
3609,166,8,False,True,True,True
3729,14,0,True,False,False,False
3337,160,19,False,True,True,True
3381,187,14,True,True,True,True
3335,187,10,True,True,True,True
4957,1,20,False,False,True,True
4760,9,9,True,False,False,True
2137,190,13,False,True,True,True
3471,18,5,False,False,False,False
2572,96,10,True,False,True,True
2048,17,0,False,False,False,False
1018,51,7,False,False,False,False
2160,47,7,False,False,True,True
223,71,20,False,False,True,True
566,119,1,False,True,False,True
3098,190,7,True,False,False,True
1928,36,0,True,False,False,True
4437,187,9,True,True,True,True
4955,109,13,True,True,False,False
4815,44,20,True,False,True,True
4736,163,7,False,True,False,True
696,125,17,False,False,False,False
1662,143,7,True,True,False,True
4516,89,3,True,False,False,True
411,105,19,False,True,True,False
4647,2,11,True,False,False,True
4967,162,9,True,True,True,True
3042,137,10,False,True,False,True
3574,121,10,True,False,False,True
3529,94,11,True,False,True,True
4692,17,8,True,False,False,True
247,133,20,False,True,True,True
45,11,11,False,False,False,False
3953,45,17,True,False,False,True
1971,140,11,False,True,True,True
1372,44,3,True,True,False,True
3158,53,14,True,False,False,True
4531,109,4,True,True,False,True
905,169,7,False,True,True,True
340,99,7,False,False,False,False
711,113,5,False,True,False,False
290,74,5,False,False,False,False
4822,195,5,True,True,True,True
4814,175,20,True,True,True,True
1620,32,0,False,False,False,False
4926,31,8,True,False,False,True
4169,20,10,True,False,False,True
3422,99,12,True,False,False,True
4129,29,18,False,False,True,True
3704,96,5,True,True,True,True
161,47,12,False,False,False,False
4434,74,4,True,True,False,True
3640,41,4,True,False,False,True
1224,53,4,True,False,False,True
1202,112,10,False,True,True,True
1010,70,2,False,False,False,False
1282,130,1,False,True,False,True
3989,140,18,True,True,True,True
4360,196,9,True,True,False,True
614,96,18,False,True,True,True
352,171,7,False,True,True,False
3050,72,13,True,False,True,True
223,9,10,False,False,True,True
3112,164,18,True,False,True,True
596,69,20,False,True,True,False
3621,196,3,True,True,False,True
42,61,19,False,True,True,True
2313,154,19,True,True,True,True
1261,27,14,False,False,True,True
4370,159,11,True,True,False,True
4394,163,8,True,True,True,True
849,179,15,False,True,True,True
2140,126,2,True,True,False,True
3254,37,0,True,False,False,False
895,107,16,False,True,True,True
3039,109,15,False,False,True,True
2842,179,17,False,True,True,True
3586,177,6,False,True,False,False
2642,76,18,False,False,True,True
